市場別,報告年度,公司代號,公司名稱,法說會次數,治理專區連結,網絡中心性,風險等級,異常標籤
上市,2021,5706,鳳凰,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,5871,中租-KY,15.0,0,0.0005330490405117271,高風險,異常
上市,2021,5876,上海商銀,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,5880,合庫金,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,5906,台南-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,5907,大洋-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6005,群益證,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6024,群益期,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6108,競國,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6112,邁達特,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6115,鎰勝,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6116,彩晶,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6117,迎廣,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6120,達運,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6128,上福,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6133,金橋,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6136,富爾特,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6139,亞翔,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6141,柏承,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6142,友勁,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6152,百一,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6153,嘉聯益,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6155,鈞寶,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6164,華興,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6165,浪凡,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6166,凌華,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6168,宏齊,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6176,瑞儀,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6177,達麗,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6183,關貿,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6184,大豐電,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6189,豐藝,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6191,精成科,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6192,巨路,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6196,帆宣,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6197,佳必琪,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6201,亞弘電,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6202,盛群,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6205,詮欣,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6206,飛捷,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6209,今國光,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6213,聯茂,21.0,0,0.0005330490405117271,高風險,異常
上市,2021,6214,精誠,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6215,和椿,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6216,居易,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6224,聚鼎,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6225,天瀚,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6226,光鼎,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6230,尼得科超眾,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6235,華孚,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6239,力成,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6243,迅杰,5.0,0,0.0005330490405117271,中風險,正常
上市,2021,6257,矽格,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6269,台郡,8.0,0,0.0005330490405117271,中風險,異常
上市,2021,6271,同欣電,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6277,宏正,6.0,0,0.0005330490405117271,中風險,正常
上市,2021,6278,台表科,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6281,全國電,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6282,康舒,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6283,淳安,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6285,啟碁,13.0,0,0.0005330490405117271,高風險,異常
上市,2021,6288,聯嘉,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,6405,悅城,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6409,旭隼,12.0,0,0.0005330490405117271,高風險,異常
上市,2021,6412,群電,13.0,0,0.0005330490405117271,高風險,異常
上市,2021,6414,樺漢,5.0,0,0.0005330490405117271,中風險,正常
上市,2021,6415,矽力*-KY,15.0,0,0.0005330490405117271,高風險,異常
上市,2021,6416,瑞祺電通,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6426,統新,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6431,光麗-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6438,迅得,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6442,光聖,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6443,元晶,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6446,藥華藥,8.0,0,0.0005330490405117271,中風險,異常
上市,2021,6449,鈺邦,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6451,訊芯-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6456,GIS-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6464,台數科,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6472,保瑞,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6477,安集,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6491,晶碩,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6504,南六,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6505,台塑化,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6515,穎崴,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6525,捷敏-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6531,愛普*,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6533,晶心科,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6541,泰福-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6550,北極星藥業-KY,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6552,易華電,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6558,興能高,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6573,虹揚-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6579,研揚,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6581,鋼聯,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6582,申豐,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6585,鼎基,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6591,動力-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6592,和潤企業,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6598,ABC-KY,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,6605,帝寶,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6625,必應,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6641,基士德-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6655,科定,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6666,羅麗芬-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6668,中揚光,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6669,緯穎,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6670,復盛應用,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6671,三能-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6672,騰輝電子-KY,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6674,鋐寶科技,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6691,洋基工程,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6698,旭暉應材,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6706,惠特,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6715,嘉基,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6719,力智,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6743,安普新,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6754,匯僑設計,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6756,威鋒電子,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6768,志強-KY,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,6770,力積電,10.0,0,0.0005330490405117271,中風險,異常
上市,2021,6776,展碁國際,5.0,0,0.0005330490405117271,中風險,正常
上市,2021,6781,AES-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6789,采鈺,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6790,永豐實,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,6792,詠業,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6796,晉弘,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,6799,來頡,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6806,森崴能源,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,6807,峰源-KY,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6838,台新藥,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6862,三集瑞-KY,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6919,康霈*,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6923,中台,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6924,榮惠-KY創,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6958,日盛台駿,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6962,ITH-KY,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6969,成信實業*-創,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,6988,威力暘-創,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,7705,三商餐飲,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,8011,台通,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8016,矽創,9.0,0,0.0005330490405117271,中風險,異常
上市,2021,8021,尖點,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8028,昇陽半導體,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,8033,雷虎,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8039,台虹,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8046,南電,5.0,0,0.0005330490405117271,中風險,正常
上市,2021,8070,長華*,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8072,陞泰,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8081,致新,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8101,華冠,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8103,瀚荃,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8104,錸寶,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8105,凌巨,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8110,華東,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8112,至上,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8114,振樺電,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8131,福懋科,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8150,南茂,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8163,達方,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,8201,無敵,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8210,勤誠,7.0,0,0.0005330490405117271,中風險,正常
上市,2021,8213,志超,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8215,明基材,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8222,寶一,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8249,菱光,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8261,富鼎,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8271,宇瞻,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8341,日友,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8367,建新國際,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8374,羅昇,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8404,百和興業-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8411,福貞-KY,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,8422,可寧衛,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8429,金麗-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8438,昶昕,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,8442,威宏-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8443,阿瘦,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8454,富邦媒,102.0,0,0.0005330490405117271,高風險,異常
上市,2021,8462,柏文,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8463,潤泰材,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8464,億豐,10.0,0,0.0005330490405117271,中風險,異常
上市,2021,8466,美吉吉-KY,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,8467,波力-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8473,山林水,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8476,台境*,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,8478,東哥遊艇,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8481,政伸,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,8482,商億-KY,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8488,吉源-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8499,鼎炫-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8926,台汽電,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,8940,新天地,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,8996,高力,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9103,美德醫療-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,910322,康師傅-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,9105,泰金寶-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,910861,神州-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,9110,越南控-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,911608,明輝-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,911622,泰聚亨-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,911868,同方友友-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,912000,晨訊科-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,9136,巨騰-DR,0.0,0,0.0005330490405117271,低風險,正常
上市,2021,9802,鈺齊-KY,7.0,0,0.0005330490405117271,中風險,異常
上市,2021,9902,台火,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9904,寶成,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9905,大華,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9906,欣巴巴,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,9907,統一實,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9908,大台北,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9910,豐泰,5.0,0,0.0005330490405117271,中風險,正常
上市,2021,9911,櫻花,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9912,偉聯,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9914,美利達,3.0,0,0.0005330490405117271,中風險,正常
上市,2021,9917,中保科,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9918,欣天然,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9919,康那香,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9921,巨大,21.0,0,0.0005330490405117271,高風險,異常
上市,2021,9924,福興,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9925,新保,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9926,新海,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9927,泰銘,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9928,中視,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9929,秋雨,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9930,中聯資源,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9931,欣高,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9933,中鼎,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9934,成霖,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9935,慶豐富,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9937,全國,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9938,百和,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9939,宏全,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9940,信義,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9941,裕融,4.0,0,0.0005330490405117271,中風險,正常
上市,2021,9942,茂順,2.0,0,0.0005330490405117271,低風險,正常
上市,2021,9943,好樂迪,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9944,新麗,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9945,潤泰新,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9946,三發地產,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9955,佳龍,1.0,0,0.0005330490405117271,低風險,正常
上市,2021,9958,世紀鋼,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1101,台泥,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1102,亞泥,14.0,0,0.0005330490405117271,高風險,異常
上市,2022,1103,嘉泥,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1104,環泥,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1108,幸福,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1109,信大,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1110,東泥,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1201,味全,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1203,味王,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1210,大成,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1213,大飲,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1215,卜蜂,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1216,統一,8.0,0,0.0005330490405117271,中風險,異常
上市,2022,1217,愛之味,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1218,泰山,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1219,福壽,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1220,台榮,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1225,福懋油,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1227,佳格,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1229,聯華,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1231,聯華食,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1232,大統益,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1233,天仁,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1234,黑松,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1235,興泰,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1236,宏亞,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1256,鮮活果汁-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1301,台塑,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1303,南亞,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1304,台聚,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1305,華夏,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1307,三芳,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1308,亞聚,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1309,台達化,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1310,台苯,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1312,國喬,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1313,聯成,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1314,中石化,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1315,達新,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1316,上曜,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1319,東陽,8.0,0,0.0005330490405117271,中風險,異常
上市,2022,1321,大洋,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1323,永裕,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1324,地球,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1325,恆大,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1326,台化,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1337,再生-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1338,廣華-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1339,昭輝,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1340,勝悅-KY,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1341,富林-KY,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1342,八貫,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1402,遠東新,7.0,0,0.0005330490405117271,中風險,正常
上市,2022,1409,新纖,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1410,南染,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1413,宏洲,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1414,東和,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1416,廣豐,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1417,嘉裕,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1418,東華,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1419,新紡,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1423,利華,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1432,大魯閣,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1434,福懋,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1435,中福,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1436,華友聯,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1437,勤益控,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1438,三地開發,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1439,雋揚,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1440,南紡,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1441,大東,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1442,名軒,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1443,立益物流,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1444,力麗,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1445,大宇,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1446,宏和,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1447,力鵬,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1449,佳和,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1451,年興,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1452,宏益,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1453,大將,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1454,台富,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1455,集盛,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1456,怡華,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1457,宜進,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1459,聯發,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1460,宏遠,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1463,強盛新,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1464,得力,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1465,偉全,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1466,聚隆,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1467,南緯,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1468,昶和,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1470,大統新創,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1471,首利,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1472,三洋實業,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1473,台南,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1474,弘裕,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1475,業旺,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1476,儒鴻,6.0,0,0.0005330490405117271,中風險,正常
上市,2022,1477,聚陽,36.0,0,0.0005330490405117271,高風險,異常
上市,2022,1503,士電,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1504,東元,13.0,0,0.0005330490405117271,高風險,異常
上市,2022,1506,正道,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1512,瑞利,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1513,中興電,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1514,亞力,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1515,力山,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1516,川飛,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1517,利奇,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1519,華城,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1521,大億,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1522,堤維西,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1524,耿鼎,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1525,江申,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1526,日馳,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1527,鑽全,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1528,恩德,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1529,樂事綠能,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1530,亞崴,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1531,高林股,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1532,勤美,5.0,0,0.0005330490405117271,中風險,正常
上市,2022,1533,車王電,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1535,中宇,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1536,和大,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1537,廣隆,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1538,正峰,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1539,巨庭,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1540,喬福,0.0,0,0.0005330490405117271,低風險,正常
上市,2022,1541,錩泰,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1558,伸興,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1560,中砂,4.0,0,0.0005330490405117271,中風險,正常
上市,2022,1568,倉佑,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1582,信錦,2.0,0,0.0005330490405117271,低風險,正常
上市,2022,1583,程泰,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1587,吉茂,1.0,0,0.0005330490405117271,低風險,正常
上市,2022,1589,永冠-KY,7.0,0,0.0005330490405117271,中風險,異常
